transaction_id,customer_id,transaction_amount,previous_balance,transaction_time,customer_age,employment_status,transaction_type,device_os,credit_score,number_of_accounts,IP_country,previous_fraudulent_transactions,failed_login_attempts,fraud_risk_score,transaction_velocity_6h,distance_from_last_transaction,account_balance_after_transaction,transaction_deviation,transaction_z_score,fraud_Cases
eac55d63-24fe-44ba-ad7d-813a7999eca8,31899a1f-3823-42f9-b27f-6c713ff40d7a,326.71033538040456,14398.864110989747,2025-02-26 10:45:51,26,Retired,Wire Transfer,iOS,701,3,China,1,1,0.6761868498486003,9,1125.2313404573067,14072.153775609342,0.0,-1.521705650191329,1
ad7814d2-0f71-4993-bd42-e99cd96867c6,83356abe-89c2-49ff-b54c-aaa77adca9a5,923.1267868322382,8228.737711066737,2025-01-22 03:44:23,52,Employed,Wire Transfer,iOS,448,1,India,1,1,0.692248108196917,26,668.6255360573201,7305.610924234498,0.0,-1.1054417812383155,1
791595ec-ea06-4e09-aaf0-e03450f11277,a6c419cf-ee54-48e6-b620-fd0fab633d5e,2368.820488850048,14795.242164669056,2025-02-18 00:26:01,66,Student,Online Purchase,Windows,302,2,USA,0,0,0.9189750381471076,8,333.1218831305109,12426.421675819009,0.0,-0.0964319656002255,1
8c638ae0-84b4-4b96-83b3-79eeb9b42e87,7c5b5955-8230-43ef-90f2-34b18513a02d,3975.237256408797,3479.0706827590443,2024-04-20 11:08:52,44,Employed,Wire Transfer,macOS,723,3,India,1,1,0.1254828406714173,0,1375.3757813647526,-496.1665736497525,0.0,1.0247531680211297,1
6196a4e1-07c0-43e1-b8b3-f1ddb5bb7282,12101d6c-a2d2-48ca-aa47-60a70ad553fa,2509.8609545259123,733.5324095869621,2025-03-03 10:58:01,29,Student,ATM Withdrawal,iOS,829,3,USA,4,3,0.7919124413910602,25,530.7435364829582,-1776.3285449389502,0.0,0.0020060465945325,1
ed566c2b-3d68-4338-ab75-c9fc10c7ccb1,7ca27bae-91c1-4a45-8d07-1b4738fce2fa,1108.4763686933488,5257.04441681483,2024-04-08 18:57:53,42,Retired,ATM Withdrawal,iOS,514,3,India,3,0,0.5123791619702311,17,480.7960460777947,4148.56804812148,0.0,-0.9760785923683316,1
16bc87a8-0a82-476a-9065-c8f1f112c2de,beeedc0b-7041-4546-afe9-464583689adf,937.1255032295304,2291.4398088013386,2024-09-04 15:02:55,66,Student,Wire Transfer,macOS,390,1,USA,0,0,0.6813481080455194,7,512.5689508842117,1354.3143055718083,0.0,-1.095671494329348,0
d6c5f722-a2af-41dc-9fe7-2786ca315f2e,c6b45e8e-4919-4c08-ba15-3e9b2e2c18d3,3254.6150040050275,8307.506198106203,2024-05-13 11:20:29,73,Student,ATM Withdrawal,macOS,506,3,UK,0,2,0.1823023662156646,11,965.0418475296758,5052.891194101176,0.0,0.5218009001736799,0
04350d85-e94b-41b1-9dd7-26ca34db780d,73276db7-269a-45de-93c5-f396df4b988f,1177.670743786616,12519.019034734923,2025-02-22 16:52:35,30,Employed,ATM Withdrawal,Android,778,3,India,4,2,0.5899416487722524,25,959.2556226039172,11341.348290948308,0.0,-0.9277849575834508,1
03451c4d-bac2-4ac9-93e1-21ac8534e55c,09449424-f802-4214-804d-6f222e36dbfb,3580.0145409206825,3653.1015189451286,2024-04-17 14:40:13,30,Student,ATM Withdrawal,macOS,629,2,Germany,1,4,0.4270859282954683,14,456.3855816398072,73.08697802444613,0.0,0.748910782643058,1
6b80baa8-b574-4f65-a5b0-1e04ce21e555,10ae6304-7e25-4667-8077-9817873535ca,4671.456919984528,18133.603278214123,2025-03-14 01:39:20,49,Student,Online Purchase,Windows,507,3,India,2,0,0.3846639819809346,28,1384.1103107393365,13462.146358229596,0.0,1.5106738533002215,1
b8cf27cf-914d-47e6-9f73-1f3f7192a63e,9f111c95-86da-425c-a895-bb917c630605,2326.190362254764,13189.334614594118,2024-07-22 20:40:22,42,Student,Online Purchase,Linux,322,2,India,0,1,0.8674272355591249,20,885.8881443145045,10863.144252339354,0.0,-0.1261853055480302,1
0366c5dd-7cdd-4d76-95bd-e0a463dc0cc7,df50fe6b-9122-43c0-9f41-4443b0df0451,4490.008400076039,5116.341689514864,2025-01-22 08:09:34,61,Unemployed,Wire Transfer,Windows,731,3,USA,0,4,0.6666709881650429,3,1601.8487055575906,626.333289438825,0.0,1.3840333779594682,1
96d27b9a-6249-42f6-8197-7d972c4b1887,9a41e178-907e-4592-8dd9-bc467b22ebc0,2988.540866402039,8268.836534610035,2025-03-22 04:09:00,79,Retired,ATM Withdrawal,macOS,456,2,UK,0,1,0.547315363806053,0,1307.2734396060362,5280.295668207996,0.0,0.3360966834684818,1
d101a0e0-5302-4ba5-baac-7d0742aa88b0,2a36ce15-bae4-47b2-bcc7-0961d1df087c,4671.522024057276,2464.449935390473,2025-03-04 16:16:14,23,Employed,Online Purchase,macOS,779,3,India,3,3,0.3970259409864627,5,518.9847973480457,-2207.072088666803,0.0,1.5107192921427297,1
9c256af0-fb48-4a5f-ad83-5ce429b8b465,f5301210-67e1-4da5-ba80-427290618945,3211.9080207982897,9926.39690036255,2024-10-11 11:59:31,30,Unemployed,Wire Transfer,Linux,521,1,UK,2,1,0.3106858114898485,20,1969.6404971737256,6714.48887956426,0.0,0.4919939187973727,1
e997e9af-4957-47d5-bf9c-eb8a9f2e3dfe,15dd66c2-8a02-4f3a-9254-59f06b0b71bb,4932.455123363384,4486.353119471063,2025-02-09 15:39:14,69,Unemployed,Online Purchase,Windows,694,1,China,4,0,0.7778752972630353,17,1622.3488573394272,-446.1020038923207,0.0,1.6928353642105929,1
8bbece72-5105-48c9-83e3-4ca03cf3c1c9,f349cc97-51ae-4154-a960-550d68a6d4e6,1161.0684819986516,9050.46355008873,2024-05-06 19:19:10,66,Student,ATM Withdrawal,Android,748,1,China,2,3,0.2672586231331713,12,19.514682595606068,7889.395068090079,0.0,-0.9393723672003484,1
caf248db-ff3d-47f3-a88f-c2beded192ef,e76cc780-51e8-4f4f-86b8-b58888084f2a,923.0666074459338,9420.737556578655,2024-12-09 12:55:15,23,Student,Online Purchase,Linux,707,3,USA,2,1,0.2475499805879266,23,872.1426815941098,8497.670949132722,0.0,-1.105483782937151,1
1f645c4f-364e-48aa-8b88-fee3b6b97e13,bd4c99ee-893a-43b9-9fd6-2b36f6c1f364,2407.9393256194007,5701.097469378687,2024-04-29 06:47:28,46,Employed,Wire Transfer,Windows,542,2,Nigeria,1,3,0.684389817117688,19,1775.9575602728617,3293.158143759286,0.0,-0.0691293009890915,1
684f7c8a-b8d8-4900-8af7-834bea73e394,c2a36b8d-af94-47db-a135-f05a062c2bdf,4573.4308334159305,17831.218053673605,2024-04-02 13:56:25,31,Unemployed,Online Purchase,Linux,578,1,Nigeria,3,0,0.9833581908730316,17,658.8866393592008,13257.787220257676,0.0,1.4422573668769545,1
1d3f8388-e4ac-4d29-87a2-dd37534cc2fd,09e891c8-95a1-40ff-93cb-1e3f66949155,1897.2373288698511,2287.7409966004707,2025-03-19 16:46:21,63,Employed,ATM Withdrawal,Android,448,1,Nigeria,1,4,0.1667161822564749,12,1485.6357802091918,390.5036677306196,0.0,-0.4255694839040748,1
047e5595-22c8-42ca-acbe-e590ebeab16c,9cda0459-2587-4e0e-aa07-214919c33c96,3199.261322051778,10461.86097294347,2024-04-07 20:34:09,61,Unemployed,Wire Transfer,Android,571,2,Nigeria,4,4,0.1158723557351902,21,1530.36581349978,7262.599650891692,0.0,0.4831672612883596,1
3970251e-a4a3-4afe-bb4e-693965cd475c,23249275-a74f-4d55-bde5-d2db24b5e912,1151.3750309102718,8254.918629376481,2024-04-17 21:00:35,28,Retired,Online Purchase,macOS,650,2,Germany,3,2,0.2951712129878843,18,807.194120543887,7103.54359846621,0.0,-0.9461378302316472,1
7e97d1ce-7a6f-4d4b-8d12-9838f2da2de7,4f911c24-810b-4b75-89d9-40b6de3c958e,4949.528612738744,11440.166602025109,2024-09-29 21:30:42,35,Retired,ATM Withdrawal,Android,590,3,India,3,0,0.4293224347107008,28,285.0721974469848,6490.637989286364,0.0,1.7047516631768858,1
dbee8fa6-4fb4-42fb-ae28-b4e89daf80ec,1d19ec15-f8ad-4242-9c5d-997597079b09,4531.043429150615,13875.63642298286,2024-07-22 17:44:45,69,Student,Online Purchase,Linux,581,2,UK,2,3,0.1871122284919788,10,471.9746067562676,9344.592993832244,0.0,1.4126734329472237,1
60f6f4d6-104c-4b23-9552-bd775e4fcabc,51cb8fd2-a1ba-48eb-9ad5-21082a88d03d,1580.907093686231,3452.070131529484,2024-06-18 07:49:43,52,Retired,ATM Withdrawal,Linux,692,2,UK,1,2,0.5960435967856474,11,1972.282922338246,1871.1630378432528,0.0,-0.6463495231598909,1
ae12306e-a771-4d0f-bd70-3de834003baf,d3e0a1b7-4702-4560-a196-707641429495,922.841955353692,18353.945119719523,2025-01-05 08:06:01,77,Employed,Online Purchase,Windows,392,1,India,3,4,0.4563992648029265,3,1269.7040389685108,17431.10316436583,0.0,-1.1056405769840911,1
96626486-737d-4f55-bc00-1b781a63e001,ef6627d7-dd53-4e60-a904-718183762692,1470.2269350525337,14889.808516572455,2024-12-16 15:05:12,47,Retired,ATM Withdrawal,Windows,682,1,USA,2,4,0.778952096901996,20,325.0004754549034,13419.581581519922,0.0,-0.7235978132381484,1
3aae72f0-c497-4772-9f57-0a83fbf211c5,348dbabe-6e08-4fca-bf5e-561debb1a068,1690.498793113797,13389.981802574584,2024-09-18 14:29:39,68,Student,Online Purchase,Linux,440,3,Nigeria,0,2,0.0673481631425005,8,1912.7350127311931,11699.483009460786,0.0,-0.5698609140717181,1
3403433c-e154-4f8c-ac7f-a64363148182,fe98b8ae-9467-4999-b0cd-f48cf351d055,809.5036722946461,14976.036940022455,2024-06-23 06:52:09,71,Employed,ATM Withdrawal,Windows,629,3,Nigeria,2,1,0.2171029762511938,14,1351.3164331399776,14166.53326772781,0.0,-1.1847440827505824,1
fa8a2450-9faa-46a6-8883-4d1b157df06c,4d5ad03a-a335-4853-93e8-658d35377864,1990.259617709784,8602.92552981739,2024-04-08 17:20:52,71,Student,Wire Transfer,Android,615,2,China,2,1,0.1088691182561183,4,1804.870768155419,6612.665912107606,0.0,-0.3606453562125662,1
83c6cca4-185c-4d94-ac10-791655489bcc,502e306d-3e86-4700-9d55-1e184e82793a,2051.001905826536,14164.23752546448,2024-10-04 20:59:08,65,Retired,Wire Transfer,Android,827,2,India,4,2,0.158385468240819,18,1605.7159036465443,12113.235619637944,0.0,-0.3182507847700985,1
27a1f8b8-0741-42b0-9ff6-c08a1fa9720e,73103654-af68-4d27-89c3-2e836d285d36,2697.3668425030205,10458.244206543395,2024-04-01 14:20:07,71,Employed,ATM Withdrawal,Linux,559,1,Nigeria,1,1,0.907520442421378,27,1035.49676223164,7760.877364040374,0.0,0.1328742112650787,1
10578653-8f73-4274-b2eb-213b9802abfd,710ef401-bed9-43e8-9285-1d45ae352e99,670.2083888352015,5941.061366744895,2024-08-18 09:06:23,30,Unemployed,Online Purchase,Android,718,3,India,4,4,0.9228731528163662,19,274.7854085418122,5270.852977909693,0.0,-1.2819640596284634,1
6c1b51cd-7511-4d01-84a3-8c4284f52937,5b7d1818-3806-4aff-8e8d-5f958bebf22e,726.7087804793466,17892.414166311588,2025-02-16 01:30:24,34,Retired,Online Purchase,Android,845,3,China,1,2,0.927094170154976,2,1950.2656397020849,17165.70538583224,0.0,-1.242530084314904,1
8880826e-5155-4786-940b-63441c20001e,5dc03e6b-7223-4ae8-97d2-7b30d759150b,2366.6236491123545,17668.175494010786,2024-05-25 20:51:50,60,Retired,ATM Withdrawal,macOS,336,2,USA,2,3,0.6396985304917288,12,497.0414109311543,15301.551844898431,0.0,-0.0979652315026935,1
a48ffc1e-91b8-4ae9-987a-bca1d37274e7,f3d4caba-4e8f-4403-8044-7d26c9494410,2744.491879636068,7681.77217302548,2025-01-27 00:08:29,32,Student,ATM Withdrawal,macOS,818,2,UK,1,4,0.8690844575835506,21,1567.527501577288,4937.280293389412,0.0,0.1657647363902747,1
fa3b6ef8-320f-47d4-a9aa-9a376ad09eb2,7af8f561-e70a-4834-85de-39cdf433ed65,2809.845334510131,9990.506706394528,2024-09-30 19:31:00,55,Student,Online Purchase,macOS,300,1,China,3,1,0.3051039244174148,21,1952.611442366672,7180.661371884396,0.0,0.2113776330652429,1
cb5886d3-09c4-4c00-84d9-12297159d193,75bc7af6-2240-465e-bef2-7b2f1846d032,1744.1195568431333,4008.990209835712,2024-08-11 08:35:35,48,Unemployed,Wire Transfer,iOS,661,2,USA,4,4,0.7959068732365053,11,1131.7624710977166,2264.8706529925785,0.0,-0.5324367509523824,1
7ec2d546-71bb-494a-8b95-9d564c7d20ee,31a23f05-5285-4820-80ea-1f8746a4dbdb,1136.8933698505753,19497.50881436997,2024-09-23 10:26:54,28,Retired,Wire Transfer,Linux,467,2,UK,4,0,0.3273934510919002,4,1375.2126333112712,18360.6154445194,0.0,-0.9562451843244144,1
2ed036a7-f456-4458-b8bf-0fddbba0ec61,d181c276-0422-403d-8319-4e714247dead,4743.358842878746,9626.915607194209,2024-06-04 02:42:14,64,Retired,ATM Withdrawal,iOS,320,3,China,2,4,0.9047183852445754,17,509.7238082941846,4883.556764315463,0.0,1.5608571984045536,1
1103b767-fbe5-49c1-bc99-f4b6a389f402,5fdd300f-b283-41aa-aa39-28fe0eeb52d3,3187.7787191680573,19900.159649488964,2024-09-20 07:44:54,43,Student,Online Purchase,iOS,709,1,Nigeria,3,2,0.4326323888493653,3,1465.397939102037,16712.380930320905,0.0,0.4751530747406993,1
f12a1f79-c56b-423a-9173-d0e9a20d4166,352d42f8-c091-4552-bf6f-4eb1a49679a8,4620.4391262445215,2238.1851482090437,2025-01-16 03:52:22,49,Retired,Online Purchase,iOS,325,3,China,3,1,0.2676248578755369,16,1910.5963583562936,-2382.253978035478,0.0,1.4750664112922658,1
47932aed-f2c3-47e3-84e1-8f10ab8e138f,b22ff312-3406-4f97-a2d9-6d202e2170e5,4231.76885289211,4753.6393947693205,2024-09-20 14:02:29,33,Unemployed,Online Purchase,macOS,760,3,China,4,0,0.1924080193881322,9,438.2559998131237,521.8705418772106,0.0,1.2037972480442325,1
b1a833f3-b0a6-44cf-ae6c-e3a364bfb278,b0add64a-f081-49ac-b050-dce05ee4c068,1839.0957595566035,12759.000040500245,2025-03-04 13:23:55,63,Employed,Online Purchase,Linux,766,3,Nigeria,4,3,0.4504769618516174,12,848.1896620989593,10919.90428094364,0.0,-0.4661489054314618,1
1f748f1f-70aa-428c-b8ab-6f5647114924,7789e0fe-6928-44cb-b09e-2f46d696d5ce,3478.6611320247816,7215.935095446632,2024-09-23 11:26:10,40,Unemployed,Wire Transfer,iOS,541,3,India,3,4,0.9009481746309034,7,1385.9023868192878,3737.27396342185,0.0,0.6781720194585691,1
133d6714-ee41-4f6f-a128-5587bab4edf4,2d577726-1772-4114-b518-388d5dc709e0,1509.8869586044464,16888.075681238173,2024-09-14 13:56:54,56,Retired,ATM Withdrawal,Linux,305,3,UK,2,3,0.1491572499280731,21,649.4447013834059,15378.188722633728,0.0,-0.6959174318430685,1
3ac058ea-965d-455f-97d7-321b2a454835,3a254223-1ac9-492d-b765-815dd6c56fbc,3503.599720285464,186.96529729780056,2024-04-04 10:04:53,30,Employed,Wire Transfer,Windows,445,1,Nigeria,1,0,0.0268070740322159,17,1013.0193408859044,-3316.634422987664,0.0,0.6955776983434285,1
838ce9cf-5c08-4cc1-8261-5c8993c1bb64,9891e91f-f6f1-4d3f-bda7-aa1c47352810,292.2949895443448,18256.355610723524,2025-03-10 19:44:57,68,Unemployed,Online Purchase,Linux,801,1,USA,1,2,0.3612506997252235,2,1098.0566928081137,17964.06062117918,0.0,-1.5457255526842957,1
7ead3262-c5e8-4a99-821d-684e5f089cfc,b1bd5fec-8127-4108-b7ef-aa5a7e53b520,1826.9735915541617,10603.77336838857,2025-01-24 15:06:53,29,Unemployed,ATM Withdrawal,macOS,319,3,Nigeria,0,4,0.464010215543237,19,726.2538929992388,8776.799776834408,0.0,-0.4746094710991448,1
50965980-157c-4d7b-bec8-543234620e4a,a4102e7f-d477-48f6-9313-34480c27ad49,1260.0986563457263,10439.395961874365,2024-09-13 08:46:09,40,Employed,Online Purchase,macOS,327,1,India,2,0,0.546269067476685,4,1.592394496124916,9179.297305528638,0.0,-0.8702550861185505,1
8e7426f8-9564-4b99-81ca-a3c28ac08f5f,3a4c7059-176e-48d1-a72f-3858e1bfafa1,2882.8368801141514,9249.83564879935,2024-09-22 11:06:44,74,Unemployed,ATM Withdrawal,iOS,832,1,UK,3,1,0.3385014447181511,24,500.2447733024631,6366.998768685198,0.0,0.2623214712173057,1
0eb63386-01bf-4d01-b464-bf590c549b3b,847295e2-27a9-4ac6-a898-25c1c9335cf9,1246.7226633126268,8726.163411270021,2024-04-16 10:54:19,60,Retired,ATM Withdrawal,Linux,622,2,China,1,3,0.8887478391279192,15,438.5134395614496,7479.440747957395,0.0,-0.8795907484690655,1
16064315-daff-4451-83dc-b3dc41bc817a,6a8f9eb0-b7f4-4727-80c9-66cbf495971d,2490.5505822212267,18884.30432020597,2024-08-20 17:15:02,32,Student,Wire Transfer,Android,645,3,UK,0,4,0.4666398304792787,10,755.1543983141406,16393.753737984745,0.0,-0.0114714660845769,1
1d813de1-154f-4327-b75d-56afea84a7a8,20fb5324-7c34-4478-ba3c-6d7961fe3d35,869.2755046489258,7111.158972038193,2025-01-12 06:15:11,37,Student,Wire Transfer,Windows,794,2,China,4,2,0.6611255412717836,15,1588.6704576501102,6241.883467389267,0.0,-1.1430268327826498,1
c34a3bd1-8cd8-459a-b649-01e0b978b954,01b9a663-2eb3-4401-9834-67d214af02aa,2824.3993656325606,8829.45599195035,2024-07-03 07:36:51,44,Student,Wire Transfer,Windows,356,2,Nigeria,4,1,0.969582322242917,21,1883.5048209250383,6005.05662631779,0.0,0.2215354972373957,1
b9638fbf-2f8b-4775-b855-34a970a7715c,6bbfa5cb-fb7d-456b-b777-2c4209e5c19b,792.221839758686,15115.257682255433,2024-09-21 05:18:35,64,Retired,Online Purchase,Android,768,2,Germany,0,3,0.815146038270217,23,1380.5875581329265,14323.035842496743,0.0,-1.1968057930815184,1
02c57a15-4be4-4b9e-ac5d-a2fdd8322052,6ce2542e-ed04-458c-8180-72797233ae8c,3467.625872308365,1571.3401081623692,2025-01-01 11:52:38,65,Unemployed,Wire Transfer,Windows,661,1,Germany,0,2,0.356345572743025,12,156.20054585976484,-1896.285764145996,0.0,0.6704700523292673,0
bea0e1a4-2710-4a6d-8cf9-e84b03ff0ee6,12067de3-fe59-4a1d-abd6-0b2f47e27d54,1819.206227471525,7621.877848434794,2025-03-07 21:46:30,18,Unemployed,ATM Withdrawal,macOS,620,1,China,1,2,0.2421472693612038,4,1188.414819678035,5802.671620963269,0.0,-0.4800306378304355,1
f2b35662-6c79-4271-bd1d-d99f39d1fe65,72874f9f-4603-4702-8aa1-19833177c803,87.43499242852151,3967.200697965378,2024-04-17 06:32:54,31,Student,Online Purchase,iOS,665,3,Germany,3,2,0.1273291428642398,20,1922.5898949318705,3879.765705536856,0.0,-1.6887058725355544,1
bf9a5dad-ee44-4f3d-84b0-bebd846f31dd,e1f13d83-da8a-4077-ba5c-4b7b7570c4f5,902.9527241243114,8748.642678251887,2024-08-24 14:20:08,69,Employed,Wire Transfer,Android,352,2,UK,4,0,0.6662010780659681,27,1984.3919137755056,7845.689954127575,0.0,-1.1195220994033497,1
82a43057-8fa7-4cd9-9238-182149053329,8a8925c0-2c0c-4386-8cda-6631729128dc,1318.094725527701,12736.128254449844,2025-03-20 03:57:44,75,Employed,ATM Withdrawal,macOS,349,1,China,0,0,0.6038084463587191,7,84.64898688483413,11418.033528922144,0.0,-0.8297772151896244,0
3c2c3149-baa5-417d-b16d-46516c983912,901bf550-98ae-4a4a-8647-c6f7cbd04a90,1980.2764301179968,5430.148125270623,2024-09-19 01:56:37,69,Unemployed,Wire Transfer,Android,538,2,India,3,1,0.3559984406671733,3,223.66464885374612,3449.8716951526258,0.0,-0.3676130384106766,1
c386ae9f-36f4-46a6-8736-dffe5f6d96c8,fe89cfe1-22ea-4bbf-8240-d1a0b105cffe,4931.227998636949,18268.56543842647,2025-02-07 21:51:59,31,Retired,Wire Transfer,Windows,342,2,Nigeria,1,2,0.1847129388260019,11,1536.8509974019685,13337.33743978952,0.0,1.6919789027815524,1
3dd372c2-bd41-4dcf-976d-1426013bae7a,cf2a84f4-0384-4b2f-bbd5-e2e2ade3ef0c,4083.6867538112897,4881.7557445910725,2025-03-09 04:01:59,61,Retired,Online Purchase,iOS,550,1,Germany,0,0,0.8599146830371832,7,1112.6771397495572,798.0689907797828,0.0,1.1004445867686845,1
5b271213-89c6-428f-b757-b006876c27d4,1266aa38-d2bb-48bc-8793-f57400987cdf,79.89745211332644,15359.15007414853,2024-05-11 06:02:41,30,Student,Online Purchase,iOS,691,1,USA,2,0,0.3206752716202756,3,1681.128107186856,15279.252622035205,0.0,-1.6939666356924972,1
b5f99a6b-b59d-4a2c-9241-4993309f5cc6,772a5c53-0a2b-40d3-9639-eff2a63b72bb,1768.9412045374984,18284.05650706943,2024-10-20 05:03:45,61,Unemployed,Wire Transfer,Android,771,1,Nigeria,2,2,0.8718754129251458,26,466.7366983524311,16515.11530253193,0.0,-0.5151126897567305,1
fdaeca00-c308-4f46-8a43-24cf098418f7,ab5fd48c-a777-4ba1-b3d2-a1500af18862,527.0968471700411,2075.546319105981,2024-07-13 22:28:35,30,Unemployed,ATM Withdrawal,Linux,780,3,China,3,1,0.9172771422633312,13,1479.904624126443,1548.44947193594,0.0,-1.381847561970419,1
2764d23c-64f2-425e-adbc-aac450b2351e,de5ef040-63de-4593-b29f-0c2eb7afe8cb,4296.033918165336,10731.3712542252,2024-10-04 15:09:14,76,Retired,ATM Withdrawal,iOS,415,1,UK,4,4,0.9355881926286348,18,599.9906340760755,6435.337336059865,0.0,1.2486505123095484,1
35c8d2ed-8e5b-417d-b6cc-0a558e9a8ee9,f46aed8d-2a15-4a25-ad33-2e992c33047c,1089.9231887191772,3440.6518468624254,2024-11-10 05:08:52,54,Student,Wire Transfer,macOS,424,3,Germany,0,4,0.1011718955132759,21,849.3432596655073,2350.728658143248,0.0,-0.9890276289997498,1
a573943a-6bb3-42a7-af4c-15d51c0c0eda,c7cc170d-5c69-4a00-b804-3efdc5ca88c1,1837.7709819084944,736.6271185686611,2024-12-06 01:25:57,28,Unemployed,ATM Withdrawal,Windows,548,3,USA,0,0,0.9562668498744332,10,1298.7063629964812,-1101.1438633398334,0.0,-0.4670735228996117,1
9e825bb7-d785-4286-b11b-96a68ae80bed,dd97f311-5a3f-4af0-884b-63c3eb25daa0,1040.1122726373585,10793.633231062784,2025-02-13 07:31:30,24,Student,Online Purchase,Linux,813,1,USA,3,2,0.1653064184972732,17,805.0782408462513,9753.520958425426,0.0,-1.023792740850435,1
76fc4267-07c4-448e-81dc-c6e4581af680,491266c2-edea-4734-8a49-a2f3b39488e7,2561.4413981823704,10554.42462933377,2025-02-28 16:58:47,68,Retired,Wire Transfer,Android,309,1,USA,3,1,0.0320633730694841,25,1860.940518009875,7992.983231151398,0.0,0.0380061854010392,1
e6e04383-78c2-476c-bd1a-8bfd9c8d5afa,961bafa4-dc8b-4f54-819a-6f96373c2b1a,1165.05401496193,9276.99105092388,2024-08-19 09:07:16,40,Retired,Online Purchase,Android,776,1,UK,0,4,0.7833099049249546,28,1927.0792688625556,8111.93703596195,0.0,-0.9365906978364408,1
09009711-4b4b-462e-932c-0fc473bc0451,cf1be9a8-85b6-4bf1-8c3a-dae19396c153,2934.002590956322,4778.262901376376,2025-03-13 20:49:22,57,Employed,Wire Transfer,Linux,579,1,Germany,1,1,0.0295896614507457,5,306.0890584099689,1844.2603104200543,0.0,0.2980321507283203,0
0fc8f2b7-1c2c-4c62-a151-dd925cb5a5c9,e194ad40-2ce9-4c91-997a-3fe24e0f80fc,4334.962358067827,161.13624839903684,2025-01-18 02:37:36,39,Student,ATM Withdrawal,macOS,331,2,India,2,0,0.9842282717825164,15,590.4738444719233,-4173.82610966879,0.0,1.2758202910215035,1
b33f057f-9a0d-4e6c-bb5c-11265f70cd0d,a41b9d47-a420-4a82-a166-b1ed76c16e97,4555.9823001430295,7580.231037404947,2024-10-03 03:53:45,60,Student,Wire Transfer,Linux,343,1,Nigeria,2,0,0.0252417296094902,15,1300.1579609488658,3024.248737261917,0.0,1.430079309162328,1
2764c4b0-f23e-4091-a8f5-c92b201623b9,4020d603-0f83-4b00-a6ef-558dcfde1948,2766.660124619256,8224.08743507033,2024-10-11 07:31:12,68,Unemployed,Online Purchase,Android,536,3,Germany,1,4,0.3520401502205278,10,1534.014981519655,5457.427310451075,0.0,0.1812368773785674,1
04edbdb1-13c0-4e9b-9759-22b953128b48,c9defda3-81fb-424a-b57e-7bb89678a59e,2356.676873955411,6382.3929466254895,2024-07-01 14:58:26,20,Retired,Wire Transfer,Android,350,2,Germany,3,4,0.5096464650571849,19,60.91900925691696,4025.716072670079,0.0,-0.1049074999467582,1
f25df21c-e24e-4e45-8688-307680d0c94f,72b41c66-e4d5-4acd-a670-5a11c4526615,1177.0939933276975,2081.079101662695,2024-05-17 02:39:26,28,Employed,Online Purchase,iOS,764,2,China,1,0,0.1165973399342555,14,1104.5934767220251,903.9851083349972,0.0,-0.9281874957375634,1
2a7f3afc-a835-452f-b6f2-46d2c0375b9b,bff7ecc6-0809-4f24-baea-7a2844a51fca,4598.209380363096,7547.803042609515,2024-09-15 13:37:43,64,Retired,ATM Withdrawal,macOS,358,1,Germany,2,4,0.9090305111028212,25,893.5032001762823,2949.5936622464187,0.0,1.4595513462669478,1
f20632ea-b925-43a4-a383-77b97e49af14,c7083b83-7ef3-4bca-add1-dc3c42a76f24,1189.0843782141676,3974.132094767138,2024-07-06 12:00:00,44,Student,Wire Transfer,Android,372,3,UK,4,4,0.9498725345080652,4,1801.7758148994708,2785.04771655297,0.0,-0.9198189069923536,1
cd527bb6-9522-40cd-a168-62b0dcef1e83,daab79cc-ce4f-491e-b63b-7de0665cdebd,3441.099093287756,3999.041755558821,2024-10-16 20:24:41,25,Employed,Wire Transfer,Android,823,2,Nigeria,4,3,0.839177862904442,11,696.4953950017776,557.9426622710648,0.0,0.6519559090002209,1
3bf4162a-6483-4222-bc98-eddeb4b1a19b,83606445-6b0a-4e64-9863-b3cf401952cf,1973.858375652427,10738.606191034036,2024-09-02 11:32:40,54,Retired,Wire Transfer,iOS,464,3,UK,0,2,0.5993608153377866,29,1443.0089792251174,8764.747815381608,0.0,-0.3720924657914705,1
4507aaeb-a080-47d0-aeed-fdac79441714,9d952d97-db06-4dda-92f1-11d31bd5c8a2,1924.787360380946,8555.511236930664,2024-11-14 14:56:10,22,Student,Wire Transfer,Android,676,1,USA,0,2,0.5987113669799516,16,1996.257037909027,6630.723876549719,0.0,-0.4063411700662028,1
e2bd7d0d-0070-4c6c-8ed0-3aba246ddaaf,18ef241e-5d61-439f-b78e-035aad18f8c6,1218.1149773109871,1205.727301523158,2024-12-21 14:00:06,62,Retired,Online Purchase,Windows,494,1,Germany,3,4,0.8564130206684027,27,1057.3057963852077,-12.38767578782904,0.0,-0.8995572434036828,1
e649dace-98c1-4185-a023-ffc9bb977b3b,8490096c-5bae-476a-9a6b-ed093d8da953,3079.793463103586,10515.501227797742,2024-04-14 14:37:01,66,Retired,ATM Withdrawal,Linux,660,2,Germany,0,3,0.7078789991761373,11,81.78386731689224,7435.707764694156,0.0,0.3997856693482797,0
